"node","total_degree"
"R-HSA-4551295","3"
"R-DRE-983189","3"
"R-CFA-211976","3"
"R-CFA-199220","3"
"R-DDI-1592230","3"
"R-DRE-9861718","3"
"R-SPO-351143","3"
"R-DRE-170968","3"
"R-SSC-1236977","3"
"SMP0000747","3"
"R-HSA-3359457","3"
"R-CFA-9018682","3"
"R-CFA-2173789","3"
"R-GGA-9762293","3"
"R-CFA-881907","3"
"R-SSC-2395516","3"
"R-CFA-983231","3"
"R-SCE-2428924","3"
"R-DRE-156587","3"
"R-GGA-373752","3"
"R-DRE-72662","3"
"R-CEL-391251","3"
"R-DRE-400451","3"
"R-HSA-2894858","3"
"R-XTR-72203","3"
"R-PFA-75105","3"
"R-CEL-111996","3"
"R-GGA-9034013","3"
"R-DRE-512988","3"
"R-GGA-110329","3"
"R-HSA-2691230","3"
"R-BTA-114294","3"
"R-SPO-181429","3"
"R-SSC-5620924","3"
"R-CEL-194441","3"
"R-CFA-9843745","3"
"R-CFA-380284","3"
"R-DRE-166166","3"
"R-CFA-6804758","3"
"R-XTR-442742","3"
"R-BTA-71262","3"
"R-DDI-9759194","3"
"R-RNO-5250913","3"
"R-DDI-9675108","3"
"R-SCE-1483148","3"
"R-DME-190828","3"
"R-DDI-9640463","3"
"R-DDI-1566948","3"
"R-BTA-9634638","3"
"R-SSC-8985947","3"
"R-HSA-3359454","3"
"R-BTA-8851805","3"
"R-DDI-9006936","3"
"R-GGA-71336","3"
"R-SSC-8986944","3"
"R-DDI-8941413","3"
"R-DDI-888590","3"
"R-MMU-1606341","3"
"R-GGA-112313","3"
"R-XTR-69580","3"
"C562832","3"
"R-SSC-9013420","3"
"R-DME-111996","3"
"R-DME-111931","3"
"R-SSC-1358803","3"
"R-CFA-2672351","3"
"R-DDI-983695","3"
"R-SCE-1169091","3"
"R-DRE-190828","3"
"R-DDI-69618","3"
"R-DME-110331","3"
"R-DRE-727802","3"
"R-DRE-156842","3"
"R-DME-109606","3"
"R-SPO-9007892","3"
"MIM:601283","3"
"R-SSC-6806942","3"
"R-BTA-2559584","3"
"R-SCE-111933","3"
"R-PFA-168176","3"
"R-DRE-964739","3"
"R-SCE-112311","3"
"R-BTA-381753","3"
"R-DDI-444257","3"
"R-SPO-156902","3"
"R-PFA-8963898","3"
"R-DRE-9673163","3"
"R-GGA-6814122","3"
"R-SSC-141430","3"
"R-MMU-9036866","3"
"R-MMU-156902","3"
"R-PFA-70895","3"
"R-GGA-1250196","3"
"R-BTA-69580","3"
"R-MMU-140180","3"
"R-GGA-2142770","3"
"R-SSC-9670095","3"
"R-SCE-9673163","3"
"R-DDI-193704","3"
"R-BTA-114516","3"
"R-SPO-9675108","3"
"R-SSC-804914","3"
"R-SSC-1461973","3"
"R-CEL-156588","3"
"R-SCE-1169410","3"
"R-DRE-622323","3"
"R-SCE-6791312","3"
"C564628","3"
"R-CEL-9839373","3"
"R-GGA-448424","3"
"C567171","3"
"R-DDI-1483148","3"
"R-HSA-112307","3"
"R-HSA-174495","3"
"R-SSC-8868773","3"
"R-HSA-9608290","3"
"R-DME-418038","3"
"R-DRE-1855191","3"
"R-CEL-1834941","3"
"R-SSC-3065676","3"
"R-BTA-198765","3"
"R-GGA-399956","3"
"R-GGA-351200","3"
"R-DME-9008059","3"
"R-SSC-1250342","3"
"R-SSC-8964572","3"
"R-SSC-3000471","3"
"R-CEL-9023661","3"
"R-DDI-1566977","3"
"R-SSC-8981373","3"
"R-XTR-194313","3"
"C567504","3"
"R-BTA-1306955","3"
"R-DRE-176407","3"
"R-PFA-5607764","3"
"C535466","3"
"R-SPO-166520","3"
"R-DRE-561048","3"
"R-PFA-351202","3"
"R-SPO-2467813","3"
"R-HSA-8863678","3"
"MIM:619805","3"
"R-DME-9843745","3"
"R-CEL-397014","3"
"R-SCE-8943724","3"
"MIM:301106","3"
"R-GGA-2022090","3"
"R-DME-400685","3"
"R-DRE-193807","3"
"R-DRE-2485179","3"
"R-CFA-5693579","3"
"R-SSC-163680","3"
"R-SSC-3134975","3"
"R-CEL-3371568","3"
"R-SSC-6811434","3"
"C566417","3"
"R-HSA-9759785","3"
"R-GGA-112409","3"
"R-RNO-2465910","3"
"R-DDI-351143","3"
"R-HSA-5619507","3"
"R-SPO-2514856","3"
"R-XTR-532668","3"
"R-GGA-72172","3"
"R-CEL-5653656","3"
"R-XTR-190241","3"
"R-DRE-9856651","3"
"R-CEL-1299316","3"
"C564507","3"
"R-SSC-881907","3"
"MIM:620245","3"
"R-DRE-901042","3"
"R-DRE-8949613","3"
"R-SSC-168142","3"
"R-RNO-111463","3"
"R-CEL-373756","3"
"R-HSA-5619088","3"
"R-MMU-9759476","3"
"R-HSA-9035968","3"
"R-SCE-166166","3"
"R-SSC-456926","3"
"R-DRE-9020958","3"
"R-SCE-75955","3"
"R-GGA-351468","3"
"R-DDI-9033658","3"
"R-BTA-109703","3"
"R-SCE-1299287","3"
"R-DDI-453276","3"
"R-XTR-9036866","3"
"R-PFA-1266738","3"
"R-HSA-9664424","3"
"R-CEL-9755088","3"
"R-CFA-190872","3"
"R-CFA-427652","3"
"R-CEL-381033","3"
"R-GGA-8984722","3"
"R-PFA-901042","3"
"R-CFA-375165","3"
"R-SPO-392154","3"
"R-GGA-8964038","3"
"MIM:620228","3"
"R-SPO-2025928","3"
"R-DME-1059683","3"
"R-SCE-189085","3"
"R-DME-5357769","3"
"R-SSC-9616222","3"
"C567763","3"
"R-SPO-69618","3"
"R-SSC-4655427","3"
"R-GGA-444257","3"
"R-DRE-180336","3"
"R-HSA-4720454","3"
"R-HSA-69610","3"
"R-BTA-5674499","3"
"R-RNO-1474165","3"
"R-HSA-69580","3"
"R-MMU-109703","3"
"C536957","3"
"R-MMU-69580","3"
"R-HSA-69109","3"
"R-MMU-1299287","3"
"R-DME-174417","3"
"R-DME-1980143","3"
"R-DRE-2022857","3"
"R-SCE-73886","3"
"R-PFA-372790","3"
"R-XTR-5357801","3"
"R-CEL-5357801","3"
"R-SCE-1852241","3"
"R-DDI-196783","3"
"R-CEL-5685942","3"
"R-GGA-72312","3"
"R-RNO-376176","3"
"R-SSC-163754","3"
"R-MMU-111931","3"
"R-SPO-9711097","3"
"R-CEL-198203","3"
"R-BTA-9818027","3"
"R-BTA-1250196","3"
"R-DRE-75892","3"
"R-PFA-2980766","3"
"R-CEL-5250913","3"
"R-GGA-73621","3"
"R-DRE-2473224","3"
"R-DRE-427601","3"
"R-PFA-532668","3"
"R-DRE-447115","3"
"R-BTA-5621575","3"
"R-CEL-5358606","3"
"R-HSA-5679001","3"
"R-BTA-1236977","3"
"R-SSC-9025106","3"
"R-RNO-69610","3"
"R-SSC-176407","3"
"C567517","3"
"R-HSA-453276","3"
"MIM:620384","3"
"R-HSA-9702605","3"
"R-HSA-5357801","3"
"R-DDI-2682334","3"
"C564492","3"
"R-BTA-72200","3"
"R-DRE-9634597","3"
"R-XTR-5693538","3"
"R-SPO-169893","3"
"R-CEL-8963743","3"
"R-HSA-5619040","3"
"R-DME-421270","3"
"R-MMU-156587","3"
"R-DRE-157118","3"
"R-HSA-5659996","3"
"R-HSA-5619073","3"
"R-DME-9020591","3"
"R-PFA-5621481","3"
"R-SSC-3000497","3"
"R-XTR-1502540","3"
"R-XTR-5693606","3"
"R-HSA-5579017","3"
"R-GGA-9818027","3"
"MIM:132800","3"
"R-HSA-5659735","3"
"R-XTR-69473","3"
"R-XTR-69560","3"
"R-SPO-1236975","3"
"R-SSC-8964038","3"
"R-SSC-5625970","3"
"R-PFA-5620920","3"
"R-GGA-8983432","3"
"R-CFA-70895","3"
"R-PFA-1236975","3"
"MIM:620196","3"
"R-SSC-1296059","3"
"R-PFA-196807","3"
"R-SCE-193704","3"
"R-BTA-8866376","3"
"R-BTA-1606341","3"
"R-XTR-881907","3"
"R-SSC-209952","3"
"R-DDI-204174","3"
"R-BTA-1369062","3"
"C537268","3"
"R-SCE-168176","3"
"R-GGA-430039","3"
"R-HSA-9672397","3"
"C565293","3"
"R-DME-420597","3"
"R-RNO-774815","3"
"R-RNO-1299308","3"
"R-HSA-5619041","3"
"R-RNO-5693537","3"
"R-GGA-5213460","3"
"R-MMU-1296059","3"
"R-CEL-168179","3"
"R-BTA-448424","3"
"R-BTA-8866911","3"
"R-RNO-190704","3"
"R-DRE-1679131","3"
"MIM:300834","3"
"R-DDI-453274","3"
"R-SCE-418360","3"
"R-GGA-9020933","3"
"R-DRE-70921","3"
"R-DRE-211958","3"
"R-SCE-74182","3"
"R-GGA-197264","3"
"R-SSC-9615933","3"
"R-BTA-1483101","3"
"R-PFA-1362409","3"
"R-SCE-1296071","3"
"R-DRE-69236","3"
"R-HSA-9675143","3"
"R-DME-888568","3"
"R-GGA-140834","3"
"R-MMU-9861718","3"
"R-SSC-166166","3"
"R-DDI-163282","3"
"R-DDI-1482922","3"
"R-GGA-391251","3"
"R-SCE-2393930","3"
"R-CEL-75102","3"
"R-BTA-8963743","3"
"R-DRE-429914","3"
"R-SSC-5662702","3"
"R-SPO-210455","3"
"R-BTA-111459","3"
"R-CEL-210745","3"
"R-BTA-170984","3"
"R-DDI-69613","3"
"R-GGA-9634597","3"
"R-CFA-196807","3"
"R-PFA-74259","3"
"R-DME-8964572","3"
"R-DME-418359","3"
"R-DRE-9640463","3"
"R-CEL-6805567","3"
"R-GGA-392170","3"
"R-GGA-433584","3"
"MIM:608812","3"
"R-SSC-6804754","3"
"R-DDI-110329","3"
"R-SSC-73817","3"
"R-SPO-70921","3"
"R-MMU-8963678","3"
"R-SSC-3928664","3"
"R-GGA-112303","3"
"C565062","3"
"R-DRE-1483115","3"
"R-DDI-2428924","3"
"R-SCE-168142","3"
"R-SSC-180292","3"
"R-SPO-163754","3"
"R-DME-400508","3"
"R-DRE-8854691","3"
"R-CFA-1474165","3"
"R-SPO-111931","3"
"R-DRE-68881","3"
"R-SCE-444257","3"
"R-CFA-8986944","3"
"R-SSC-9851151","3"
"R-DRE-2465910","3"
"R-RNO-9834899","3"
"R-XTR-72312","3"
"R-SSC-9037629","3"
"R-DME-379401","3"
"R-DDI-169893","3"
"R-PFA-8856688","3"
"R-BTA-433692","3"
"MIM:619781","3"
"R-DDI-140179","3"
"C536495","3"
"R-RNO-9758941","3"
"R-DME-6798163","3"
"R-BTA-9012546","3"
"R-SCE-9675108","3"
"R-SCE-163754","3"
"R-GGA-9026762","3"
"R-GGA-75876","3"
"R-XTR-156588","3"
"R-DDI-5173105","3"
"C531755","3"
"R-BTA-8934593","3"
"R-PFA-76005","3"
"R-SSC-381340","3"
"R-DRE-6806664","3"
"R-CFA-2559586","3"
"R-DDI-75944","3"
"R-SPO-418360","3"
"R-DRE-3000471","3"
"R-HSA-5619035","3"
"R-SCE-379716","3"
"R-CEL-916853","3"
"R-RNO-8852405","3"
"C536289","3"
"R-HSA-2206292","3"
"R-SCE-74751","3"
"R-SSC-5654699","3"
"R-GGA-1483248","3"
"R-SSC-9707587","3"
"R-SCE-2871837","3"
"R-SPO-6787639","3"
"R-SCE-389542","3"
"R-DME-1483076","3"
"R-CFA-936964","3"
"R-SCE-170834","3"
"R-MMU-9033500","3"
"R-GGA-1362409","3"
"R-HSA-9022534","3"
"R-MMU-5263617","3"
"R-GGA-2029485","3"
"MIM:620153","3"
"R-GGA-381676","3"
"R-SSC-72662","3"
"C537072","3"
"R-SSC-381676","3"
"R-SSC-196025","3"
"R-PFA-429914","3"
"R-CEL-9634815","3"
"R-SSC-9013694","3"
"R-SCE-1299503","3"
"R-DDI-2142700","3"
"R-CEL-428559","3"
"R-DDI-69236","3"
"R-CEL-202131","3"
"R-GGA-1614558","3"
"R-DRE-420029","3"
"R-CFA-9861718","3"
"R-HSA-9661070","3"
"R-GGA-6783984","3"
"R-DRE-622327","3"
"R-DDI-8874177","3"
"R-HSA-4085023","3"
"R-GGA-5661231","3"
"R-PFA-5617833","3"
"R-DME-111457","3"
"R-SSC-5654704","3"
"R-RNO-9764260","3"
"R-SSC-210745","3"
"R-PFA-6791312","3"
"R-SPO-2730905","3"
"R-DDI-198765","3"
"R-DME-2485179","3"
"R-CEL-166520","3"
"R-PFA-110373","3"
"R-SCE-264876","3"
"R-SCE-351200","3"
"R-XTR-74158","3"
"R-PFA-8852135","3"
"R-XTR-376176","3"
"R-GGA-2129379","3"
"R-SPO-74158","3"
"R-PFA-5362517","3"
"R-SPO-8964572","3"
"R-DME-2173782","3"
"R-DME-163125","3"
"R-CFA-5625740","3"
"R-DME-204998","3"
"R-CFA-1461973","3"
"R-RNO-8941237","3"
"R-DRE-70635","3"
"R-DRE-73943","3"
"R-GGA-5632681","3"
"R-DDI-5620920","3"
"R-CEL-1566948","3"
"R-DRE-5660526","3"
"R-SSC-2465910","3"
"R-SCE-8848584","3"
"R-DME-8948216","3"
"R-SCE-113510","3"
"R-DME-1855183","3"
"R-DME-442729","3"
"R-DRE-381426","3"
"R-CEL-622312","3"
"R-BTA-3000497","3"
"R-SPO-2173796","3"
"R-SCE-168188","3"
"R-CEL-5357769","3"
"R-SSC-9861718","3"
"R-CFA-977444","3"
"R-SCE-163359","3"
"R-HSA-3359471","3"
"R-PFA-170834","3"
"R-SCE-442755","3"
"R-DRE-71262","3"
"R-DDI-73930","3"
"R-HSA-9636003","3"
"R-GGA-201688","3"
"R-BTA-5624958","3"
"R-GGA-975577","3"
"R-SSC-5578768","3"
"R-CFA-112313","3"
"C565035","3"
"R-DRE-5654727","3"
"R-SSC-444411","3"
"C563161","3"
"C535563","3"
"R-HSA-9608287","3"
"R-SSC-449836","3"
"R-PFA-1660662","3"
"R-GGA-5625970","3"
"R-PFA-70171","3"
"R-DRE-1059683","3"
"R-DRE-5649702","3"
"R-CFA-2172127","3"
"R-CEL-174143","3"
"R-SPO-75067","3"
"R-DME-139853","3"
"R-XTR-2672351","3"
"R-GGA-8949613","3"
"R-GGA-69656","3"
"R-DRE-1963640","3"
"R-DDI-2024096","3"
"C535469","3"
"C535648","3"
"R-SSC-9026527","3"
"R-HSA-2206291","3"
"R-DRE-211994","3"
"R-CEL-379726","3"
"R-DME-425381","3"
"R-PFA-1169410","3"
"R-SCE-427652","3"
"R-BTA-171007","3"
"R-SPO-166187","3"
"R-CEL-1483148","3"
"R-HSA-5663020","3"
"R-DRE-444411","3"
"R-SSC-8964011","3"
"MIM:619707","3"
"R-SSC-400511","3"
"R-BTA-8869496","3"
"R-SCE-2179392","3"
"R-DRE-5626978","3"
"R-DME-199220","3"
"R-DRE-5358508","3"
"R-BTA-209563","3"
"R-SSC-5654228","3"
"R-PFA-1592230","3"
"R-MMU-9026403","3"
"R-GGA-451478","3"
"R-CEL-1307965","3"
"R-SCE-373076","3"
"R-HSA-156587","3"
"R-BTA-425410","3"
"R-SSC-2408557","3"
"C567867","3"
"R-MMU-6804754","3"
"R-HSA-69613","3"
"R-HSA-9734767","3"
"R-SPO-8963691","3"
"map01521","3"
"R-CFA-74259","3"
"R-SSC-916853","3"
"R-XTR-418555","3"
"R-HSA-9674401","3"
"R-XTR-69656","3"
"R-HSA-9697154","3"
"R-DME-1614558","3"
"R-CEL-5627083","3"
"R-CEL-5576892","3"
"R-CFA-9032500","3"
"R-GGA-8953897","3"
"R-SCE-804914","3"
"R-GGA-9861718","3"
"R-DRE-8856828","3"
"R-SPO-69109","3"
"R-DME-4085001","3"
"R-SSC-8934593","3"
"R-SSC-9701898","3"
"R-DDI-201681","3"
"R-XTR-9006927","3"
"R-SCE-448424","3"
"R-DRE-6814122","3"
"R-DRE-8948216","3"
"R-PFA-416476","3"
"R-CFA-111931","3"
"R-DDI-9730414","3"
"R-DME-9842860","3"
"R-DDI-6807062","3"
"R-CFA-448424","3"
"R-SCE-168179","3"
"R-SSC-1461957","3"
"R-DDI-8963743","3"
"R-HSA-9664407","3"
"R-GGA-2995383","3"
"R-GGA-70895","3"
"R-DDI-5213460","3"
"R-DRE-179812","3"
"R-DME-5357801","3"
"R-BTA-446388","3"
"R-GGA-75105","3"
"R-CEL-73928","3"
"R-SSC-420499","3"
"R-SCE-1834949","3"
"R-HSA-4549349","3"
"R-DDI-9018676","3"
"R-GGA-112043","3"
"R-BTA-3249367","3"
"R-SCE-8949215","3"
"R-SSC-9696264","3"
"MIM:139300","3"
"R-SSC-5653656","3"
"R-CFA-9764260","3"
"R-SSC-75109","3"
"R-GGA-75953","3"
"R-SCE-193048","3"
"R-BTA-113510","3"
"C566572","3"
"R-GGA-1660516","3"
"R-GGA-4641262","3"
"R-BTA-196791","3"
"R-HSA-5619048","3"
"R-CEL-418990","3"
"R-GGA-399954","3"
"R-DRE-156588","3"
"R-DME-5576892","3"
"R-SPO-390918","3"
"R-CFA-69610","3"
"R-SSC-1482798","3"
"R-DME-5693579","3"
"R-SCE-6807062","3"
"R-SPO-480985","3"
"C538169","3"
"R-BTA-918233","3"
"MIM:600202","3"
"R-GGA-8951936","3"
"R-BTA-69560","3"
"R-GGA-73927","3"
"R-BTA-2161517","3"
"R-DME-209266","3"
"R-GGA-1250342","3"
"C538117","3"
"R-RNO-111448","3"
"R-SCE-193648","3"
"R-CEL-2428928","3"
"R-DME-6804760","3"
"R-PFA-1187000","3"
"R-HSA-9674396","3"
"R-XTR-9711097","3"
"R-BTA-425986","3"
"R-CEL-451326","3"
"R-SSC-442380","3"
"R-BTA-168179","3"
"R-DRE-159782","3"
"R-BTA-3065678","3"
"R-PFA-9009391","3"
"R-SSC-9793528","3"
"R-CEL-189451","3"
"R-DRE-9759218","3"
"R-PFA-72312","3"
"R-CEL-351143","3"
"R-DDI-77310","3"
"R-CEL-69580","3"
"MIM:620354","3"
"R-DDI-171319","3"
"R-DME-8983432","3"
"R-SCE-112040","3"
"R-CFA-5654733","3"
"R-SPO-109704","3"
"R-BTA-8875513","3"
"R-GGA-8866907","3"
"R-SSC-8953897","3"
"R-GGA-69109","3"
"R-DME-1187000","3"
"R-SSC-8876725","3"
"R-HSA-5619061","3"
"R-GGA-168176","3"
"R-CEL-75893","3"
"R-SPO-204998","3"
"MIM:619755","3"
"R-SSC-5689877","3"
"MIM:609404","3"
"R-GGA-9013420","3"
"R-SPO-1483148","3"
"R-BTA-5653656","3"
"R-CEL-9709957","3"
"R-SSC-8939243","3"
"C535352","3"
"R-GGA-1227739","3"
"R-SSC-69895","3"
"C535866","3"
"R-PFA-3371556","3"
"R-DME-113510","3"
"R-XTR-448424","3"
"R-DME-964975","3"
"R-SSC-156587","3"
"R-SCE-6806003","3"
"R-SSC-69416","3"
"R-HSA-5690338","3"
"C567251","3"
"R-DRE-977347","3"
"R-PFA-187687","3"
"R-GGA-844456","3"
"R-BTA-8985586","3"
"R-DME-397014","3"
"R-DRE-1475029","3"
"R-SPO-9018896","3"
"R-DDI-9018681","3"
"R-SSC-5669034","3"
"C537372","3"
"R-BTA-163282","3"
"R-SCE-166520","3"
"R-HSA-2206308","3"
"MIM:301031","3"
"R-DRE-72731","3"
"C562594","3"
"R-SSC-9768919","3"
"MIM:139320","3"
"MIM:609889","3"
"R-SSC-947581","3"
"R-DDI-6805567","3"
"R-SCE-2555396","3"
"R-CEL-9707616","3"
"R-SSC-8948747","3"
"C566464","3"
"R-DRE-163210","3"
"R-DME-5654219","3"
"R-HSA-9036866","3"
"R-DDI-69306","3"
"R-GGA-2559584","3"
"R-MMU-211957","3"
"R-RNO-5357801","3"
"R-GGA-434136","3"
"R-DME-168138","3"
"R-CFA-418594","3"
"R-MMU-448424","3"
"MIM:620374","3"
"R-DDI-373755","3"
"R-SSC-5419276","3"
"R-DRE-1250347","3"
"R-DME-8868773","3"
"R-DDI-8949215","3"
"R-DME-156902","3"
"R-XTR-1852241","3"
"R-PFA-8848021","3"
"R-HSA-5688354","3"
"R-CEL-8852405","3"
"R-DDI-5693538","3"
"R-CFA-901042","3"
"R-SCE-9758890","3"
"R-SPO-198203","3"
"R-CFA-163359","3"
"R-SPO-75944","3"
"R-CFA-8856828","3"
"R-SPO-389542","3"
"R-DME-77108","3"
"R-DME-1606322","3"
"R-XTR-512988","3"
"R-DRE-112043","3"
"R-CEL-174417","3"
"R-XTR-9707564","3"
"R-DDI-9023661","3"
"R-GGA-196108","3"
"R-MMU-190704","3"
"R-SCE-2408522","3"
"R-SPO-168164","3"
"R-SCE-901032","3"
"R-PFA-392154","3"
"R-CFA-977443","3"
"R-DME-5213460","3"
"R-DRE-111933","3"
"R-HSA-5687583","3"
"R-HSA-5619050","3"
"R-MMU-5693537","3"
"R-XTR-977443","3"
"R-CEL-174403","3"
"R-SSC-8851907","3"
"R-DME-157858","3"
"R-XTR-5654732","3"
"R-SSC-1169092","3"
"R-BTA-9025106","3"
"R-DME-110329","3"
"R-SSC-9031628","3"
"R-PFA-442755","3"
"R-PFA-975138","3"
"R-CEL-202403","3"
"R-SPO-381070","3"
"C566617","3"
"R-SPO-532668","3"
"R-SSC-110330","3"
"C566813","3"
"R-SPO-888590","3"
"R-DRE-1852241","3"
"R-BTA-8868773","3"
"R-PFA-8963676","3"
"R-XTR-9013507","3"
"R-CEL-418359","3"
"R-GGA-5223345","3"
"R-SSC-181429","3"
"R-RNO-8986944","3"
"R-GGA-9020958","3"
"R-CEL-512988","3"
"R-RNO-1852241","3"
"R-BTA-211979","3"
"R-GGA-8985947","3"
"R-BTA-1250347","3"
"R-CFA-1222556","3"
"R-HSA-3560796","3"
"R-CEL-381070","3"
"C567802","3"
"R-XTR-168176","3"
"R-SSC-5223345","3"
"R-SCE-8853383","3"
"R-RNO-111452","3"
"R-DDI-8964058","3"
"R-DDI-1482798","3"
"R-CEL-9634600","3"
"R-SPO-622312","3"
"R-RNO-9715370","3"
"R-CEL-113510","3"
"R-SSC-74158","3"
"R-BTA-203754","3"
"R-SPO-389599","3"
"R-DRE-450341","3"
"R-GGA-73942","3"
"R-XTR-210745","3"
"R-GGA-1236977","3"
"R-SCE-5423646","3"
"R-SSC-70635","3"
"R-SSC-192456","3"
"R-DRE-8874211","3"
"R-GGA-350562","3"
"R-PFA-112314","3"
"R-CEL-8868773","3"
"R-DRE-446193","3"
"R-DME-111932","3"
"R-RNO-5624958","3"
"C538481","3"
"MIM:620422","3"
"R-BTA-180336","3"
"R-DME-9717189","3"
"R-RNO-9012852","3"
"R-MMU-9619665","3"
"R-GGA-453276","3"
"R-DME-168179","3"
"R-SPO-429593","3"
"R-DRE-3249367","3"
"R-DME-190370","3"
"C565316","3"
"R-CEL-6806942","3"
"R-RNO-8941856","3"
"R-HSA-4720475","3"
"R-GGA-6804114","3"
"R-GGA-1169408","3"
"R-DME-8963693","3"
"R-XTR-8868773","3"
"R-SCE-2467813","3"
"R-XTR-977444","3"
"R-SCE-442742","3"
"R-CEL-9018676","3"
"R-SPO-9020265","3"
"R-MMU-5653656","3"
"R-GGA-9012852","3"
"R-MMU-844615","3"
"R-DRE-1500931","3"
"R-CEL-112313","3"
"R-DME-196843","3"
"R-BTA-9020591","3"
"R-SSC-8943724","3"
"R-BTA-200425","3"
"R-XTR-167044","3"
"R-SSC-977444","3"
"R-DME-211916","3"
"R-MMU-8986944","3"
"R-CEL-427601","3"
"R-MMU-9842860","3"
"R-DDI-426048","3"
"R-RNO-9036866","3"
"R-SPO-1483076","3"
"R-SSC-159227","3"
"R-SPO-5693579","3"
"R-DRE-163359","3"
"R-CEL-2173782","3"
"R-SSC-69610","3"
"R-GGA-8949215","3"
"R-SPO-1592230","3"
"MIM:620449","3"
"R-SSC-1296052","3"
"R-CEL-9037629","3"
"R-BTA-9032500","3"
"R-DDI-6791312","3"
"R-BTA-9006927","3"
"R-HSA-3304347","3"
"R-DRE-210500","3"
"R-BTA-69610","3"
"R-DDI-2428928","3"
"R-XTR-9675108","3"
"R-XTR-2408522","3"
"C563692","3"
"R-DDI-983189","3"
"R-PFA-1640170","3"
"R-DRE-1482883","3"
"R-DDI-8963898","3"
"R-DME-444821","3"
"R-SPO-6805567","3"
"R-DDI-6811436","3"
"R-HSA-9675151","3"
"R-BTA-351906","3"
"R-XTR-156590","3"
"R-GGA-426496","3"
"R-RNO-109703","3"
"R-SSC-1963642","3"
"R-SSC-8983432","3"
"R-CFA-5675221","3"
"C565788","3"
"R-SSC-111453","3"
"R-SSC-112409","3"
"R-GGA-2024096","3"
"R-DRE-9764260","3"
"R-PFA-983712","3"
"R-CEL-5576893","3"
"R-DDI-9006927","3"
"R-BTA-8939247","3"
"R-SSC-8875555","3"
"R-HSA-9669936","3"
"R-SSC-6807505","3"
"R-GGA-8865999","3"
"R-XTR-901042","3"
"R-PFA-199992","3"
"R-XTR-5693537","3"
"R-HSA-5619110","3"
"R-GGA-390648","3"
"R-CEL-189085","3"
"R-GGA-166166","3"
"R-CFA-9006927","3"
"MIM:620281","3"
"R-GGA-75944","3"
"R-DME-110330","3"
"R-DME-111957","3"
"R-CEL-77352","3"
"R-SCE-156902","3"
"R-GGA-164378","3"
"R-CFA-1489509","3"
"R-SSC-373753","3"
"R-BTA-211916","3"
"R-SSC-5696394","3"
"R-CFA-9033241","3"
"R-BTA-888568","3"
"MIM:600231","3"
"R-BTA-196783","3"
"R-DRE-435368","3"
"R-BTA-389887","3"
"R-CFA-913709","3"
"MIM:613410","3"
"R-DDI-1227986","3"
"R-SPO-9845576","3"
"R-SPO-442742","3"
"R-MMU-2408557","3"
"R-SSC-2022854","3"
"R-SCE-381119","3"
"R-GGA-3000480","3"
"R-PFA-453274","3"
"C538336","3"
"R-BTA-69306","3"
"R-BTA-9013973","3"
"R-HSA-1852241","3"
"R-GGA-3000471","3"
"R-HSA-4755579","3"
"MIM:614849","3"
"R-SPO-1169410","3"
"R-BTA-391906","3"
"R-GGA-389357","3"
"R-SSC-8849469","3"
"C564495","3"
"R-DDI-168138","3"
"R-PFA-5693538","3"
"R-CEL-5668599","3"
"R-SCE-9640463","3"
"R-CEL-163358","3"
"R-XTR-1834941","3"
"R-SSC-6804114","3"
"R-SCE-480985","3"
"R-DRE-9006927","3"
"R-CFA-186797","3"
"R-MMU-198765","3"
"R-GGA-9640463","3"
"R-DME-8854691","3"
"R-BTA-6787639","3"
"R-SCE-77111","3"
"R-HSA-4549380","3"
"R-SSC-203615","3"
"R-SSC-2122948","3"
"R-RNO-2142696","3"
"R-DRE-629594","3"
"R-GGA-190374","3"
"R-GGA-8939242","3"
"MIM:177900","3"
"R-HSA-9723907","3"
"R-CFA-187015","3"
"R-HSA-5683678","3"
"R-SSC-9764260","3"
"R-BTA-420029","3"
"R-GGA-6806003","3"
"R-CEL-168176","3"
"R-XTR-195253","3"
"R-PFA-174824","3"
"C535532","3"
"R-RNO-8964540","3"
"R-XTR-209952","3"
"R-SSC-2559585","3"
"R-HSA-5619044","3"
"R-DME-1482798","3"
"R-CEL-111471","3"
"R-BTA-9640463","3"
"R-SSC-159231","3"
"R-GGA-416572","3"
"R-SSC-200425","3"
"R-DDI-187687","3"
"R-BTA-480985","3"
"R-GGA-6796648","3"
"R-BTA-434313","3"
"R-PFA-5205647","3"
"R-GGA-5365859","3"
"R-XTR-69613","3"
"R-MMU-163316","3"
"R-SSC-5686938","3"
"R-DDI-140342","3"
"R-MMU-168179","3"
"R-SSC-380612","3"
"R-CEL-111453","3"
"R-DRE-5693548","3"
"R-CEL-5263617","3"
"R-SPO-77346","3"
"C537814","3"
"R-XTR-983231","3"
"R-DDI-73864","3"
"R-PFA-9006936","3"
"R-GGA-420499","3"
"R-DDI-397795","3"
"R-SPO-9640463","3"
"R-HSA-5467333","3"
"R-PFA-5675221","3"
"R-DDI-2408508","3"
"R-DRE-6807004","3"
"R-CFA-391251","3"
"R-CEL-169893","3"
"R-DME-71737","3"
"MIM:254450","3"
"R-SSC-442742","3"
"R-GGA-9031628","3"
"R-GGA-196757","3"
"R-DME-167826","3"
"R-PFA-112310","3"
"R-SPO-193648","3"
"R-PFA-2980736","3"
